day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
67,1,0,1,NORMAL,0.007057980597025244,0.0064558904154901125,0.0005845643924721892,12.073914675466705,5612643200.65852,4387356799.34148,3286748.985307,1416213.240324,1606.707967,4690000.0,0.0,2010000.0,2010000.0,0.0,200000.0,0.0,100000.0,158448.99237115102,300000.0,False,False
68,1,0,1,NORMAL,0.00707069678347435,0.006495555342456838,0.0005943475862022746,11.896568519196402,5602743186.254904,4397256813.745096,3335860.938526,1437488.87026,1654.687918,4760000.0,0.0,2040000.0,2040000.0,0.0,200000.0,0.0,100000.0,158455.70723309397,300000.0,False,False
69,1,0,1,NORMAL,0.007083390628266152,0.006533480199605826,0.0006041637868262978,11.724288649400112,5592860913.248433,4407139086.751567,3384974.540023,1458768.580454,1703.374273,4830000.0,0.0,2070000.0,2070000.0,0.0,200000.0,0.0,100000.0,158461.19290274152,300000.0,False,False
70,1,0,1,NORMAL,0.0070960702278284465,0.006569776330458899,0.0006140130861679912,11.556871323564907,5582996298.36265,4417003701.63735,3434089.789852,1480052.371688,1752.767057,4900000.0,0.0,2100000.0,2100000.0,0.0,200000.0,0.0,100000.0,158465.6743124001,300000.0,False,False
71,1,0,1,NORMAL,0.007108742216404185,0.006604548323100532,0.0006238955754084121,11.394121863663944,5573149268.062625,4426850731.937375,3483206.68807,1501340.244745,1802.866293,4970000.0,0.0,2130000.0,2130000.0,0.0,200000.0,0.0,100000.0,158469.33525955048,300000.0,False,False
72,1,0,1,NORMAL,0.007121412031160557,0.006637894368781824,0.0006338113452252698,11.235854461755428,5563319756.767154,4436680243.232846,3532325.234732,1522632.200408,1853.672005,5040000.0,0.0,2160000.0,2160000.0,0.0,200000.0,0.0,100000.0,158472.32592079547,300000.0,False,False
73,1,0,1,NORMAL,0.007134084129318615,0.006669906611397101,0.0006437604859106964,11.08189192324592,5553507705.390815,4446492294.609185,3581445.429893,1543928.23946,1905.184217,5110000.0,0.0,2190000.0,2190000.0,0.0,200000.0,0.0,100000.0,158474.76899613935,300000.0,False,False
74,1,0,1,NORMAL,0.007146762165958475,0.006700671485884932,0.0006537430874697071,10.932065367788137,5543713060.155043,4456286939.844957,3630567.273609,1565228.362684,1957.402952,5180000.0,0.0,2220000.0,2220000.0,0.0,200000.0,0.0,100000.0,158476.76473230898,300000.0,False,False
75,1,0,1,NORMAL,0.0071594491396032665,0.006730270044189341,0.0006637592397020796,10.786213903126532,5533935771.618585,4466064228.381415,3679690.765935,1586532.570863,2010.328234,5250000.0,0.0,2250000.0,2250000.0,0.0,200000.0,0.0,100000.0,158478.39502898377,300000.0,False,False
76,1,0,1,NORMAL,0.0071721475114082025,0.0067587782678808815,0.0006738090322711466,10.644184283540545,5524175793.886858,4475824206.113142,3728815.906925,1607840.86478,2063.960087,5320000.0,0.0,2280000.0,2280000.0,0.0,200000.0,0.0,100000.0,158479.72679493768,300000.0,False,False
