iteracion,vault_final_usd,supply_final,precio_luka_final,precio_kash_final,dia_activacion_b2,espiral_muerte,ruina_total,r_op_final
1222,151293756.55,3300000000.0,0.04584659,0.04584659,462,0,0,1909934.56
1223,167339645.4,3300000000.0,0.05070898,0.05070898,540,0,0,1873512.86
1224,102348503.58,3300000000.0,0.0310147,0.0310147,580,0,0,1822354.04
1225,130462500.33,3300000000.0,0.03953409,0.03953409,457,0,0,2059063.32
1226,103040235.42,3300000000.0,0.03122431,0.03122431,507,0,0,1742393.54
1227,294360415.49,3300000000.0,0.08920013,0.08920013,504,0,0,1919613.7
1228,224311097.94,3742130093.0,0.05994209,0.05994209,366,0,0,2035783.25
1229,213726843.44,3300000000.0,0.06476571,0.06476571,486,0,0,1977828.27
1230,178827302.69,3300000000.0,0.05419009,0.05419009,448,0,0,1949090.46
1231,143286043.79,3300000000.0,0.04342001,0.04342001,546,0,0,1973926.1
1232,129849641.19,3300000000.0,0.03934838,0.03934838,537,0,0,1775483.78
1233,114139161.58,3300000000.0,0.03458762,0.03458762,495,0,0,1863013.89
1234,805774802.16,3300000000.0,0.24417418,0.24417418,569,0,0,2574999.23
1235,489970579.98,3300000000.0,0.14847593,0.14847593,380,0,0,2081208.46
1236,665456401.29,3300000000.0,0.20165345,0.20165345,438,0,0,2623001.47
1237,156851204.77,3300000000.0,0.04753067,0.04753067,512,0,0,1923168.29
1238,121727658.99,3300000000.0,0.03688717,0.03688717,469,0,0,1895376.11
1239,152506339.27,3300000000.0,0.04621404,0.04621404,513,0,0,1835662.75
1240,128270905.65,3300000000.0,0.03886997,0.03886997,563,0,0,1941331.06
1241,127835664.76,3300000000.0,0.03873808,0.03873808,593,0,0,1785493.7
1242,157214108.95,3300000000.0,0.04764064,0.04764064,411,0,0,1909683.52
1243,135433517.13,3300000000.0,0.04104046,0.04104046,515,0,0,1852732.96
1244,200447160.6,3300000000.0,0.06074156,0.06074156,514,0,0,1905676.1
1245,529123059.32,3300000000.0,0.16034032,0.16034032,384,0,0,2122053.02
1246,136045669.15,3300000000.0,0.04122596,0.04122596,488,0,0,1911889.72
1247,254972109.74,3300000000.0,0.07726428,0.07726428,488,0,0,1930875.85
1248,171494071.01,3300000000.0,0.0519679,0.0519679,539,0,0,1964972.3
1249,5991853492.58,4609660265.0,1.29984709,1.29984709,325,0,0,2646683.66
1250,713691623.95,3300000000.0,0.21627019,0.21627019,547,0,0,2183013.43
1251,432663537.27,3300000000.0,0.13111016,0.13111016,455,0,0,1968973.8
1252,90223747.46,3300000000.0,0.02734053,0.02734053,466,0,0,1826126.15
1253,116213144.22,3300000000.0,0.0352161,0.0352161,487,0,0,1900823.25
1254,95090544.21,3300000000.0,0.02881532,0.02881532,595,0,0,1851545.31
1255,1135750838.19,3300000000.0,0.34416692,0.34416692,427,0,0,2776303.28
1256,352648108.34,3300000000.0,0.10686306,0.10686306,434,0,0,1988892.02
1257,148383204.78,3300000000.0,0.04496461,0.04496461,486,0,0,1881743.68
1258,90401556.35,3300000000.0,0.02739441,0.02739441,667,0,0,1802514.67
1259,724269455.61,4050308314.0,0.17881835,0.17881835,332,0,0,2648363.42
1260,730971730.66,3300000000.0,0.22150659,0.22150659,456,0,0,2519157.15
1261,86088306.99,3300000000.0,0.02608737,0.02608737,626,0,0,1755359.47
1262,127298559.22,3300000000.0,0.03857532,0.03857532,560,0,0,1968644.42
1263,545905509.64,3300000000.0,0.16542591,0.16542591,581,0,0,2533253.98
1264,106900617.9,3300000000.0,0.03239413,0.03239413,407,0,0,1981541.37
1265,127450250.28,3300000000.0,0.03862129,0.03862129,388,0,0,1839936.25
1266,188218975.95,3300000000.0,0.05703605,0.05703605,400,0,0,1990613.07
1267,123347157.44,3300000000.0,0.03737793,0.03737793,473,0,0,1839005.61
1268,257816455.01,3300000000.0,0.0781262,0.0781262,500,0,0,1904065.51
1269,117883305.75,3300000000.0,0.03572221,0.03572221,623,0,0,1776347.21
1270,223548653.65,3300000000.0,0.06774202,0.06774202,416,0,0,2041220.44
1271,260629894.58,3300000000.0,0.07897876,0.07897876,604,0,0,1850454.85
1272,158146508.32,3300000000.0,0.04792318,0.04792318,514,0,0,1905711.69
1273,174815373.54,3300000000.0,0.05297436,0.05297436,490,0,0,1936390.68
1274,92539513.43,3300000000.0,0.02804228,0.02804228,586,0,0,1731853.08
1275,96677572.14,3300000000.0,0.02929623,0.02929623,633,0,0,1784389.8
1276,244076029.58,3300000000.0,0.07396243,0.07396243,538,0,0,1880073.62
1277,100238106.0,3300000000.0,0.03037518,0.03037518,511,0,0,1922706.55
1278,263720713.12,3300000000.0,0.07991537,0.07991537,518,0,0,1896145.59
1279,1923797997.26,3718806698.0,0.51731594,0.51731594,404,0,0,2597616.95
1280,162508503.54,3300000000.0,0.049245,0.049245,375,0,0,2010940.47
1281,705026055.36,4071710197.0,0.17315232,0.17315232,354,0,0,2765923.86
1282,265551881.3,3300000000.0,0.08047027,0.08047027,463,0,0,2152143.43
1283,148660428.29,3300000000.0,0.04504861,0.04504861,393,0,0,2017221.82
1284,293795153.14,3300000000.0,0.08902883,0.08902883,398,0,0,1816744.4
1285,122655872.73,3300000000.0,0.03716845,0.03716845,525,0,0,1798143.57
1286,259772309.46,4300421846.0,0.06040624,0.06040624,295,0,0,1918789.55
1287,155364692.01,3300000000.0,0.04708021,0.04708021,646,0,0,1784566.05
1288,534768242.57,3300000000.0,0.16205098,0.16205098,534,0,0,1901110.85
1289,213953567.02,3300000000.0,0.06483441,0.06483441,454,0,0,1944878.42
1290,148776706.53,3300000000.0,0.04508385,0.04508385,508,0,0,1897583.07
1291,142104708.36,3300000000.0,0.04306203,0.04306203,544,0,0,1882322.58
1292,117220718.4,3300000000.0,0.03552143,0.03552143,455,0,0,1837227.33
1293,186504765.82,3300000000.0,0.0565166,0.0565166,389,0,0,1906524.93
1294,138125140.47,3300000000.0,0.0418561,0.0418561,531,0,0,1868822.1
1295,546319937.92,3300000000.0,0.1655515,0.1655515,424,0,0,2369141.24
1296,222426727.19,3300000000.0,0.06740204,0.06740204,397,0,0,1884391.1
1297,99350896.53,3300000000.0,0.03010633,0.03010633,437,0,0,1876739.24
1298,1664980965.75,4630946746.0,0.3595336,0.3595336,349,0,0,2725169.14
1299,177709502.14,3300000000.0,0.05385136,0.05385136,513,0,0,1894353.51
1300,310294226.74,3300000000.0,0.09402855,0.09402855,432,0,0,1955110.62
1301,98829556.56,3300000000.0,0.02994835,0.02994835,432,0,0,1848869.28
1302,248877097.86,3300000000.0,0.0754173,0.0754173,465,0,0,1834012.92
1303,234839253.87,3300000000.0,0.07116341,0.07116341,585,0,0,1882584.42
1304,321996353.85,3300000000.0,0.09757465,0.09757465,533,0,0,2173351.27
1305,111193651.1,3300000000.0,0.03369505,0.03369505,483,0,0,1830368.49
1306,99000694.2,3300000000.0,0.03000021,0.03000021,625,0,0,1853117.99
1307,537802083.71,3567913417.0,0.15073294,0.15073294,374,0,0,2280457.66
1308,459826996.7,3300000000.0,0.13934151,0.13934151,414,0,0,2264245.22
1309,144223005.87,3300000000.0,0.04370394,0.04370394,675,0,0,1778454.48
1310,174304769.55,3300000000.0,0.05281963,0.05281963,554,0,0,1889904.82
1311,233955957.16,3300000000.0,0.07089574,0.07089574,532,0,0,1766879.79
1312,330136341.59,3300000000.0,0.10004132,0.10004132,424,0,0,2294872.51
1313,260271401.97,3300000000.0,0.07887012,0.07887012,457,0,0,1954295.77
1314,139990556.24,3300000000.0,0.04242138,0.04242138,554,0,0,1926069.77
1315,261923601.13,3300000000.0,0.07937079,0.07937079,477,0,0,2131316.06
1316,185751263.08,3300000000.0,0.05628826,0.05628826,512,0,0,1936750.89
1317,121704803.81,3300000000.0,0.03688024,0.03688024,672,0,0,1814591.54
1318,262407823.82,3300000000.0,0.07951752,0.07951752,420,0,0,1998983.89
1319,189411497.8,3300000000.0,0.05739742,0.05739742,435,0,0,1871841.63
1320,120454413.36,3423192453.0,0.03518774,0.03518774,370,0,0,1913594.24
1321,165914430.63,3300000000.0,0.0502771,0.0502771,497,0,0,1786338.89
1322,216444310.56,3300000000.0,0.06558919,0.06558919,509,0,0,1858996.6
1323,94105448.65,3300000000.0,0.0285168,0.0285168,528,0,0,1859518.31
1324,145572757.5,3300000000.0,0.04411296,0.04411296,537,0,0,1873448.87
1325,146378805.96,3300000000.0,0.04435721,0.04435721,406,0,0,1888503.62
1326,110607375.17,3300000000.0,0.03351739,0.03351739,495,0,0,1847200.89
1327,322822688.39,3733534417.0,0.08646571,0.08646571,349,0,0,2140397.62
1328,708376286.03,3300000000.0,0.21465948,0.21465948,494,0,0,2553325.32
1329,108349305.64,3300000000.0,0.03283312,0.03283312,475,0,0,1855181.02
1330,169025189.34,3300000000.0,0.05121975,0.05121975,461,0,0,1861107.21
1331,235041446.09,3300000000.0,0.07122468,0.07122468,433,0,0,1816843.06
1332,179924937.38,3492163136.0,0.05152249,0.05152249,396,0,0,2034969.62
1333,102826705.07,3300000000.0,0.03115961,0.03115961,663,0,0,1765045.0
1334,295036575.14,3300000000.0,0.08940502,0.08940502,451,0,0,1969109.36
1335,446728319.23,4580117905.0,0.09753642,0.09753642,323,0,0,2289071.8
1336,129366376.69,3300000000.0,0.03920193,0.03920193,403,0,0,1961126.82
1337,1816729808.83,4754658460.0,0.3820947,0.3820947,318,0,0,2578983.19
1338,174800606.54,3300000000.0,0.05296988,0.05296988,467,0,0,1872887.6
1339,128618391.36,3300000000.0,0.03897527,0.03897527,451,0,0,2013569.94
1340,170347709.91,3300000000.0,0.05162052,0.05162052,450,0,0,1867307.37
1341,132283691.12,3300000000.0,0.04008597,0.04008597,445,0,0,1931657.7
1342,153103658.05,3300000000.0,0.04639505,0.04639505,549,0,0,1960421.86
1343,128083658.55,3300000000.0,0.03881323,0.03881323,544,0,0,1859629.47
1344,128084402.52,3300000000.0,0.03881346,0.03881346,448,0,0,1844064.31
1345,118160511.9,3300000000.0,0.03580622,0.03580622,628,0,0,1794651.42
1346,123194057.19,3300000000.0,0.03733153,0.03733153,535,0,0,1968587.41
1347,111486529.7,3300000000.0,0.0337838,0.0337838,594,0,0,1812922.61
1348,115267724.15,3300000000.0,0.03492961,0.03492961,536,0,0,1872201.22
1349,189877634.64,3300000000.0,0.05753868,0.05753868,486,0,0,1791212.61
1350,97705816.52,3300000000.0,0.02960782,0.02960782,563,0,0,1795356.24
1351,223241693.14,3300000000.0,0.067649,0.067649,364,0,0,1985447.34
1352,121742134.55,3300000000.0,0.03689156,0.03689156,511,0,0,1865922.7
1353,119491023.92,3300000000.0,0.0362094,0.0362094,435,0,0,1971665.72
1354,1708252008.75,3873642306.0,0.44099374,0.44099374,352,0,0,2786907.45
1355,1227223675.89,4066216318.0,0.30180974,0.30180974,359,0,0,2737698.19
1356,489092339.32,3300000000.0,0.1482098,0.1482098,439,0,0,2294232.92
1357,146569131.95,3300000000.0,0.04441489,0.04441489,549,0,0,1779705.1
1358,133732029.89,3300000000.0,0.04052486,0.04052486,594,0,0,1869945.1
1359,448568079.39,3300000000.0,0.13592972,0.13592972,395,0,0,2247767.33
1360,96705367.54,3300000000.0,0.02930466,0.02930466,552,0,0,1779648.93
1361,231496760.84,3300000000.0,0.07015053,0.07015053,479,0,0,1852500.55
1362,123060281.17,3300000000.0,0.03729099,0.03729099,438,0,0,1986246.13
1363,295087916.66,3300000000.0,0.08942058,0.08942058,435,0,0,2198754.21
1364,222791200.72,3300000000.0,0.06751249,0.06751249,464,0,0,1904521.68
1365,230118797.94,3300000000.0,0.06973297,0.06973297,422,0,0,2079017.99
1366,117867120.14,3300000000.0,0.03571731,0.03571731,630,0,0,1796648.69
1367,103377684.56,3300000000.0,0.03132657,0.03132657,623,0,0,1806304.44
1368,244644201.3,3300000000.0,0.07413461,0.07413461,541,0,0,1788767.6
1369,111442038.73,3300000000.0,0.03377031,0.03377031,497,0,0,1852211.38
1370,107694564.78,3300000000.0,0.03263472,0.03263472,504,0,0,1941480.37
1371,209372147.16,3300000000.0,0.06344611,0.06344611,388,0,0,1803943.81
1372,86060519.01,3300000000.0,0.02607895,0.02607895,678,0,0,1804390.07
1373,176019875.22,3300000000.0,0.05333936,0.05333936,515,0,0,1931512.82
1374,240269380.81,3300000000.0,0.0728089,0.0728089,409,0,0,1943962.41
1375,99422935.1,3300000000.0,0.03012816,0.03012816,583,0,0,1834457.1
1376,290399959.33,3300000000.0,0.08799999,0.08799999,454,0,0,2108835.78
1377,264368893.99,3300000000.0,0.08011179,0.08011179,546,0,0,1922711.64
1378,100972581.48,3300000000.0,0.03059775,0.03059775,685,0,0,1731199.67
1379,367707295.91,3300000000.0,0.11142645,0.11142645,396,0,0,2448113.28
1380,208174550.7,3300000000.0,0.0630832,0.0630832,573,0,0,1860239.01
1381,544385119.91,3593847084.0,0.15147698,0.15147698,349,0,0,2789348.68
1382,143305706.46,3300000000.0,0.04342597,0.04342597,537,0,0,1979641.9
1383,121311643.7,3300000000.0,0.0367611,0.0367611,480,0,0,1916392.06
1384,304878791.12,3300000000.0,0.09238751,0.09238751,480,0,0,1893495.17
1385,179376353.54,3300000000.0,0.05435647,0.05435647,476,0,0,1924748.04
1386,158018187.62,3300000000.0,0.0478843,0.0478843,561,0,0,1834897.22
1387,287230474.09,3994950484.0,0.07189838,0.07189838,340,0,0,1935401.4
1388,105219657.5,3300000000.0,0.03188474,0.03188474,530,0,0,1861129.37
1389,161716111.38,3672069361.0,0.0440395,0.0440395,313,0,0,2197706.04
1390,197575285.32,3300000000.0,0.0598713,0.0598713,427,0,0,1914230.15
1391,111765461.26,3300000000.0,0.03386832,0.03386832,534,0,0,1867413.0
1392,203712097.36,3300000000.0,0.06173094,0.06173094,488,0,0,1920004.01
1393,111446807.65,3300000000.0,0.03377176,0.03377176,451,0,0,1902628.24
1394,146655606.48,3300000000.0,0.04444109,0.04444109,389,0,0,1883928.44
1395,528655563.59,3300000000.0,0.16019866,0.16019866,521,0,0,2021775.45
1396,122318127.89,3300000000.0,0.0370661,0.0370661,504,0,0,1874680.11
1397,279342263.85,3300000000.0,0.08464917,0.08464917,405,0,0,1879760.84
1398,136407345.24,3300000000.0,0.04133556,0.04133556,526,0,0,1865535.22
1399,111640095.67,3300000000.0,0.03383033,0.03383033,582,0,0,1803574.97
1400,153378505.69,3300000000.0,0.04647834,0.04647834,436,0,0,1731927.41
1401,135908889.76,3300000000.0,0.04118451,0.04118451,582,0,0,1771041.93
1402,666085354.1,3300000000.0,0.20184405,0.20184405,450,0,0,2204085.04
1403,90549547.12,3300000000.0,0.02743926,0.02743926,538,0,0,1876465.85
1404,105099174.79,3300000000.0,0.03184823,0.03184823,561,0,0,1836016.58
1405,155540174.34,3300000000.0,0.04713339,0.04713339,545,0,0,1932870.63
1406,94920056.27,3300000000.0,0.02876365,0.02876365,433,0,0,1880711.38
1407,200020982.1,3300000000.0,0.06061242,0.06061242,476,0,0,2062703.23
1408,132340080.08,3300000000.0,0.04010305,0.04010305,579,0,0,1863715.24
1409,215999377.61,3300000000.0,0.06545436,0.06545436,341,0,0,1867261.15
1410,134659259.85,3300000000.0,0.04080584,0.04080584,486,0,0,1840738.79
1411,288002912.99,3300000000.0,0.08727361,0.08727361,475,0,0,2083022.71
1412,96467057.42,3300000000.0,0.02923244,0.02923244,574,0,0,1936264.99
1413,143274783.18,3300000000.0,0.0434166,0.0434166,447,0,0,1976371.37
1414,912751531.76,3300000000.0,0.27659137,0.27659137,440,0,0,2606130.87
1415,108286522.11,3300000000.0,0.0328141,0.0328141,447,0,0,1871626.84
1416,414485828.78,3913137301.0,0.10592162,0.10592162,337,0,0,2136205.83
1417,775506146.71,3690801995.0,0.2101186,0.2101186,375,0,0,2555642.85
1418,692549308.35,3300000000.0,0.20986343,0.20986343,452,0,0,2528071.6
1419,88712334.38,3300000000.0,0.02688253,0.02688253,667,0,0,1878976.09
1420,125328519.82,3300000000.0,0.03797834,0.03797834,537,0,0,1843292.31
1421,166066861.77,3300000000.0,0.05032329,0.05032329,564,0,0,1828831.51
1422,409184414.79,3313540233.0,0.12348859,0.12348859,397,0,0,1958944.07
1423,360628710.11,3300000000.0,0.10928143,0.10928143,472,0,0,1926441.5
1424,101291081.47,3300000000.0,0.03069427,0.03069427,542,0,0,1892648.16
1425,335548182.68,3300000000.0,0.10168127,0.10168127,565,0,0,1938093.06
1426,248656435.94,3300000000.0,0.07535044,0.07535044,477,0,0,1931568.28
1427,136576171.49,3300000000.0,0.04138672,0.04138672,493,0,0,1901789.35
1428,137770691.41,3300000000.0,0.04174869,0.04174869,580,0,0,1870491.25
1429,112783458.47,3300000000.0,0.03417681,0.03417681,542,0,0,1896388.76
1430,280795491.83,3406477052.0,0.08242988,0.08242988,412,0,0,2397040.26
1431,249680667.64,3300000000.0,0.07566081,0.07566081,551,0,0,1867558.97
1432,132022317.36,3300000000.0,0.04000676,0.04000676,510,0,0,1949062.43
1433,100318362.46,3300000000.0,0.0303995,0.0303995,496,0,0,1753804.64
1434,158589710.4,3300000000.0,0.04805749,0.04805749,527,0,0,1854274.17
1435,150650604.61,3300000000.0,0.0456517,0.0456517,514,0,0,1904932.66
1436,522090819.55,3300000000.0,0.15820934,0.15820934,453,0,0,1916317.67
1437,210148070.4,3300000000.0,0.06368123,0.06368123,494,0,0,1895427.99
1438,118446784.85,3300000000.0,0.03589297,0.03589297,561,0,0,1818839.44
1439,323902013.51,3300000000.0,0.09815213,0.09815213,488,0,0,1868128.41
1440,251516177.18,3300000000.0,0.07621702,0.07621702,466,0,0,2014782.65
1441,205581166.52,3300000000.0,0.06229732,0.06229732,533,0,0,1824366.35
1442,202205815.05,3300000000.0,0.06127449,0.06127449,498,0,0,1934026.09
1443,697927793.71,3300000000.0,0.21149327,0.21149327,452,0,0,2211434.05
1444,131320835.04,3300000000.0,0.03979419,0.03979419,498,0,0,1816395.98
1445,294488669.72,3300000000.0,0.08923899,0.08923899,486,0,0,2091666.15
1446,100815236.09,3300000000.0,0.03055007,0.03055007,603,0,0,1893746.14
1447,369800839.0,3300000000.0,0.11206086,0.11206086,619,0,0,1767594.08
1448,115916405.83,3300000000.0,0.03512618,0.03512618,423,0,0,2082042.51
1449,147878231.97,3300000000.0,0.04481159,0.04481159,501,0,0,1782747.26
1450,268342992.39,3300000000.0,0.08131606,0.08131606,413,0,0,1982719.17
1451,1376766771.32,3392289314.0,0.40585181,0.40585181,398,0,0,2679068.39
1452,177986477.33,3300000000.0,0.0539353,0.0539353,476,0,0,1965745.99
1453,131874466.52,3300000000.0,0.03996196,0.03996196,504,0,0,1948344.64
1454,189287760.16,3300000000.0,0.05735993,0.05735993,483,0,0,1963165.53
1455,144506425.28,3300000000.0,0.04378983,0.04378983,583,0,0,1883193.66
1456,108841789.13,3300000000.0,0.03298236,0.03298236,507,0,0,1867262.31
1457,106490719.78,3300000000.0,0.03226992,0.03226992,509,0,0,1874717.86
1458,371015946.09,3300000000.0,0.11242907,0.11242907,466,0,0,2058420.56
1459,96133486.37,3300000000.0,0.02913136,0.02913136,659,0,0,1779517.01
1460,128666505.23,3300000000.0,0.03898985,0.03898985,437,0,0,1923749.82
1461,175221202.52,3300000000.0,0.05309733,0.05309733,512,0,0,1817172.05
1462,172843112.75,3300000000.0,0.0523767,0.0523767,497,0,0,1874723.56
1463,180220391.12,3300000000.0,0.05461224,0.05461224,437,0,0,1898637.65
1464,109211202.59,3300000000.0,0.0330943,0.0330943,527,0,0,1894043.74
1465,201313849.97,3300000000.0,0.0610042,0.0610042,368,0,0,1870055.56
1466,148750669.94,3300000000.0,0.04507596,0.04507596,549,0,0,1915871.86
1467,208188408.41,3300000000.0,0.0630874,0.0630874,481,0,0,1874284.76
1468,127307998.03,3300000000.0,0.03857818,0.03857818,677,0,0,1829979.13
1469,208747788.66,3300000000.0,0.06325691,0.06325691,491,0,0,1810732.02
1470,208446462.99,3300000000.0,0.06316559,0.06316559,538,0,0,1959091.09
1471,130077503.0,3300000000.0,0.03941743,0.03941743,479,0,0,2032330.55
1472,107663771.47,3300000000.0,0.03262539,0.03262539,681,0,0,1761803.49
1473,112342860.64,3300000000.0,0.03404329,0.03404329,516,0,0,1765629.75
1474,103280407.55,3300000000.0,0.03129709,0.03129709,563,0,0,1892622.17
1475,109925418.71,3300000000.0,0.03331073,0.03331073,660,0,0,1832666.71
1476,142281650.31,3300000000.0,0.04311565,0.04311565,655,0,0,1863482.3
1477,923381816.9,3300000000.0,0.27981267,0.27981267,429,0,0,2748714.03
1478,95393044.26,3300000000.0,0.02890698,0.02890698,658,0,0,1819866.02
1479,85309772.28,3300000000.0,0.02585145,0.02585145,626,0,0,1717938.28
1480,489614710.4,3300000000.0,0.14836809,0.14836809,469,0,0,2142826.99
1481,156316305.46,3300000000.0,0.04736858,0.04736858,440,0,0,1878111.69
1482,262738155.39,3300000000.0,0.07961762,0.07961762,535,0,0,1846858.02
1483,235051860.18,3300000000.0,0.07122784,0.07122784,497,0,0,1921769.85
1484,203435184.14,3300000000.0,0.06164703,0.06164703,546,0,0,1894037.36
1485,433954161.86,3300000000.0,0.13150126,0.13150126,383,0,0,2121543.49
1486,269905104.01,3300000000.0,0.08178943,0.08178943,470,0,0,1981215.48
1487,217691747.98,3300000000.0,0.0659672,0.0659672,478,0,0,1882831.25
1488,155319238.46,3727683617.0,0.04166642,0.04166642,413,0,0,2117998.98
1489,365662579.8,3300000000.0,0.11080684,0.11080684,385,0,0,2078727.99
1490,418851322.35,3300000000.0,0.12692464,0.12692464,464,0,0,2113958.31
1491,271570737.99,3300000000.0,0.08229416,0.08229416,519,0,0,1989475.55
1492,97534167.81,3300000000.0,0.02955581,0.02955581,431,0,0,1895288.15
1493,105725883.17,3300000000.0,0.03203815,0.03203815,631,0,0,1883262.77
1494,325559202.24,3309277968.0,0.09837771,0.09837771,385,0,0,2065591.95
1495,178654473.3,3444351381.0,0.05186883,0.05186883,405,0,0,1791456.18
1496,88715199.8,3300000000.0,0.02688339,0.02688339,581,0,0,1777135.37
1497,484125511.85,3300000000.0,0.1467047,0.1467047,417,0,0,2101330.52
1498,202229060.03,3300000000.0,0.06128153,0.06128153,480,0,0,1811834.66
1499,278386790.37,3300000000.0,0.08435963,0.08435963,426,0,0,2021662.92
1500,469026403.57,3300000000.0,0.14212921,0.14212921,436,0,0,1949537.61
1501,210995758.38,3300000000.0,0.06393811,0.06393811,455,0,0,1972594.35
